ID ClusterSize NResp Trt Dataset
17 9 0 A 369
18 9 3 B 369
19 7 4 C 369
20 3 1 D 369
21 4 4 A 369
22 10 0 B 369
23 4 1 C 369
24 7 2 D 369
25 5 0 A 369
26 9 4 B 369
27 4 0 C 369
28 6 0 D 369
29 5 5 A 369
30 8 2 B 369
31 7 1 C 369
32 5 0 D 369
33 6 0 A 369
34 3 0 B 369
35 5 3 C 369
36 8 0 D 369
37 5 5 A 369
38 4 1 B 369
39 3 0 C 369
40 7 0 D 369
41 6 6 A 369
42 5 1 B 369
43 7 2 C 369
44 7 0 D 369
45 7 1 A 369
46 5 1 B 369
47 5 0 C 369
48 5 1 D 369
49 2 1 A 369
50 7 2 B 369
51 6 2 C 369
52 7 0 D 369
53 6 2 A 369
54 8 0 B 369
55 4 1 C 369
56 7 0 D 369
57 8 6 A 369
58 6 3 B 369
59 4 0 C 369
60 6 2 D 369
61 2 0 A 369
62 8 0 B 369
63 5 0 C 369
64 3 0 D 369
65 10 1 A 369
66 5 4 B 369
67 9 0 C 369
68 5 0 D 369
69 7 2 A 369
70 6 2 B 369
71 9 3 C 369
72 6 0 D 369
73 5 0 A 369
74 7 3 B 369
75 7 4 C 369
76 5 0 D 369
77 10 0 A 369
78 5 2 B 369
79 5 1 C 369
80 6 1 D 369
81 6 3 A 369
82 6 2 B 369
83 9 6 C 369
84 8 0 D 369
85 8 1 A 369
86 8 5 B 369
87 9 0 C 369
88 8 0 D 369
89 3 1 A 369
90 8 1 B 369
91 5 0 C 369
92 2 0 D 369
93 4 3 A 369
94 7 0 B 369
95 3 0 C 369
96 5 0 D 369
97 7 1 A 369
98 9 0 B 369
99 10 2 C 369
100 7 0 D 369
1 5 0 A 370
2 9 1 B 370
3 9 2 C 370
4 10 0 D 370
5 8 8 A 370
6 5 0 B 370
7 9 1 C 370
8 4 0 D 370
9 7 1 A 370
10 2 0 B 370
11 4 1 C 370
12 6 1 D 370
13 5 2 A 370
14 4 0 B 370
15 4 0 C 370
16 5 0 D 370
17 4 2 A 370
18 7 1 B 370
19 5 1 C 370
20 5 0 D 370
21 4 4 A 370
22 4 3 B 370
23 6 3 C 370
24 6 2 D 370
25 6 6 A 370
26 2 1 B 370
27 5 1 C 370
28 7 0 D 370
29 5 0 A 370
30 10 8 B 370
31 2 0 C 370
32 6 0 D 370
33 10 5 A 370
34 5 1 B 370
35 8 0 C 370
36 5 0 D 370
37 5 3 A 370
38 6 1 B 370
39 4 1 C 370
40 9 1 D 370
41 5 0 A 370
42 10 5 B 370
43 6 1 C 370
44 8 1 D 370
45 4 0 A 370
46 10 5 B 370
47 3 2 C 370
48 6 1 D 370
49 8 8 A 370
50 3 1 B 370
51 6 2 C 370
52 5 0 D 370
53 4 2 A 370
54 8 0 B 370
55 5 2 C 370
56 5 0 D 370
57 6 3 A 370
58 7 5 B 370
59 5 1 C 370
60 4 0 D 370
61 5 2 A 370
62 7 2 B 370
63 8 1 C 370
64 6 0 D 370
65 7 0 A 370
66 10 7 B 370
67 10 2 C 370
68 4 1 D 370
69 5 2 A 370
70 7 2 B 370
71 8 0 C 370
72 5 0 D 370
73 9 9 A 370
74 4 0 B 370
75 6 0 C 370
76 2 0 D 370
77 6 6 A 370
78 10 8 B 370
79 3 1 C 370
80 8 0 D 370
81 2 0 A 370
82 5 2 B 370
83 7 0 C 370
84 7 0 D 370
85 3 3 A 370
86 5 1 B 370
87 5 3 C 370
88 5 0 D 370
89 7 3 A 370
90 3 1 B 370
91 10 2 C 370
92 6 0 D 370
93 4 4 A 370
94 3 1 B 370
95 5 1 C 370
96 3 0 D 370
97 7 7 A 370
98 7 2 B 370
99 4 2 C 370
100 7 0 D 370
1 6 1 A 371
2 7 0 B 371
3 5 0 C 371
4 10 0 D 371
5 9 3 A 371
6 5 1 B 371
7 8 4 C 371
8 2 1 D 371
9 5 5 A 371
10 10 6 B 371
11 7 0 C 371
12 5 0 D 371
13 9 6 A 371
14 6 0 B 371
15 6 1 C 371
16 9 0 D 371
17 6 2 A 371
18 6 1 B 371
19 7 1 C 371
20 9 0 D 371
21 4 1 A 371
22 4 3 B 371
23 3 0 C 371
24 5 1 D 371
25 2 0 A 371
26 10 2 B 371
27 5 1 C 371
28 10 0 D 371
29 8 4 A 371
30 4 2 B 371
31 8 1 C 371
32 6 0 D 371
33 10 0 A 371
34 3 2 B 371
35 6 1 C 371
36 4 0 D 371
37 6 3 A 371
38 3 1 B 371
39 5 2 C 371
40 10 0 D 371
41 7 0 A 371
42 6 4 B 371
43 5 1 C 371
44 6 0 D 371
45 2 0 A 371
46 5 1 B 371
47 4 0 C 371
48 7 0 D 371
49 7 1 A 371
50 6 1 B 371
51 3 1 C 371
52 3 0 D 371
53 3 1 A 371
54 4 0 B 371
55 4 2 C 371
56 6 0 D 371
57 8 7 A 371
58 4 1 B 371
59 7 4 C 371
60 2 0 D 371
61 4 0 A 371
62 4 0 B 371
63 4 2 C 371
64 5 0 D 371
65 7 3 A 371
66 5 0 B 371
67 10 1 C 371
68 8 0 D 371
69 8 7 A 371
70 7 1 B 371
71 3 2 C 371
72 9 2 D 371
73 5 3 A 371
74 4 1 B 371
75 7 1 C 371
76 5 1 D 371
77 7 3 A 371
78 5 1 B 371
79 6 0 C 371
80 6 0 D 371
81 3 3 A 371
82 8 1 B 371
83 3 1 C 371
84 8 0 D 371
85 5 2 A 371
86 2 1 B 371
87 7 1 C 371
88 6 1 D 371
89 2 0 A 371
90 3 0 B 371
91 3 0 C 371
92 9 0 D 371
93 7 0 A 371
94 5 3 B 371
95 8 2 C 371
96 10 0 D 371
97 7 0 A 371
98 5 0 B 371
99 5 1 C 371
100 3 1 D 371
1 7 6 A 372
2 10 2 B 372
3 10 1 C 372
4 6 0 D 372
5 3 3 A 372
6 4 1 B 372
7 9 5 C 372
8 6 0 D 372
9 3 3 A 372
10 5 0 B 372
11 7 0 C 372
12 7 0 D 372
13 3 1 A 372
14 3 1 B 372
15 7 0 C 372
16 9 0 D 372
17 8 5 A 372
18 3 0 B 372
19 6 0 C 372
20 2 0 D 372
21 7 2 A 372
22 5 0 B 372
23 4 0 C 372
24 4 1 D 372
25 7 6 A 372
26 7 3 B 372
27 6 0 C 372
28 5 0 D 372
29 7 2 A 372
30 9 5 B 372
31 7 2 C 372
32 10 0 D 372
33 7 2 A 372
34 2 1 B 372
35 2 0 C 372
36 4 1 D 372
37 5 4 A 372
38 9 1 B 372
39 7 0 C 372
40 7 2 D 372
41 8 8 A 372
42 8 0 B 372
43 3 0 C 372
44 6 0 D 372
45 5 0 A 372
46 3 0 B 372
47 5 0 C 372
48 7 0 D 372
49 5 4 A 372
50 6 1 B 372
51 2 0 C 372
52 7 0 D 372
53 6 0 A 372
54 8 2 B 372
55 9 1 C 372
56 9 1 D 372
57 4 2 A 372
58 4 3 B 372
59 9 4 C 372
60 7 1 D 372
61 5 5 A 372
62 6 4 B 372
63 6 0 C 372
64 8 0 D 372
65 6 6 A 372
66 3 2 B 372
67 4 2 C 372
68 5 0 D 372
69 10 2 A 372
70 5 2 B 372
71 4 1 C 372
72 7 1 D 372
73 7 2 A 372
74 4 0 B 372
75 8 4 C 372
76 7 0 D 372
77 3 1 A 372
78 7 0 B 372
79 5 0 C 372
80 3 0 D 372
81 6 5 A 372
82 9 4 B 372
83 7 0 C 372
84 9 1 D 372
85 6 5 A 372
86 4 0 B 372
87 7 4 C 372
88 5 1 D 372
89 8 1 A 372
90 6 2 B 372
91 6 3 C 372
92 9 0 D 372
93 5 2 A 372
94 6 0 B 372
95 7 1 C 372
96 9 0 D 372
97 4 0 A 372
98 10 1 B 372
99 7 1 C 372
100 5 0 D 372
1 7 0 A 373
2 7 3 B 373
3 4 0 C 373
4 6 1 D 373
5 8 1 A 373
6 3 0 B 373
7 5 0 C 373
8 6 0 D 373
9 10 5 A 373
10 6 0 B 373
11 7 3 C 373
12 5 0 D 373
13 9 1 A 373
14 7 0 B 373
15 10 5 C 373
16 6 2 D 373
17 6 1 A 373
18 5 0 B 373
19 3 0 C 373
20 6 0 D 373
21 7 6 A 373
22 6 0 B 373
23 5 0 C 373
24 8 1 D 373
25 2 2 A 373
26 5 0 B 373
27 6 4 C 373
28 4 1 D 373
29 7 1 A 373
30 5 2 B 373
31 7 0 C 373
32 3 0 D 373
33 5 2 A 373
34 5 0 B 373
35 5 2 C 373
36 7 0 D 373
37 7 7 A 373
38 5 1 B 373
39 6 2 C 373
40 4 0 D 373
41 10 7 A 373
42 5 0 B 373
43 5 0 C 373
44 7 0 D 373
45 6 0 A 373
46 6 4 B 373
47 4 2 C 373
48 10 2 D 373
49 7 0 A 373
50 10 5 B 373
51 7 1 C 373
52 7 0 D 373
53 4 2 A 373
54 5 2 B 373
55 3 0 C 373
56 5 0 D 373
57 5 2 A 373
58 6 1 B 373
59 9 3 C 373
60 6 2 D 373
61 5 5 A 373
62 8 6 B 373
63 9 4 C 373
64 10 0 D 373
65 6 1 A 373
66 4 3 B 373
67 3 1 C 373
68 6 0 D 373
69 7 1 A 373
70 6 0 B 373
71 8 2 C 373
72 9 3 D 373
73 5 2 A 373
74 9 6 B 373
75 5 3 C 373
76 9 0 D 373
77 6 5 A 373
78 5 3 B 373
79 2 0 C 373
80 6 0 D 373
81 5 3 A 373
82 4 0 B 373
83 3 0 C 373
84 9 0 D 373
85 4 1 A 373
86 5 3 B 373
87 6 0 C 373
88 5 0 D 373
89 8 1 A 373
90 3 1 B 373
91 7 1 C 373
92 4 0 D 373
93 9 9 A 373
94 7 1 B 373
95 6 1 C 373
96 7 1 D 373
97 7 1 A 373
98 3 0 B 373
99 4 2 C 373
100 8 0 D 373
1 2 0 A 374
2 7 1 B 374
3 2 0 C 374
4 10 0 D 374
5 2 0 A 374
6 6 0 B 374
7 6 0 C 374
8 2 0 D 374
9 9 9 A 374
10 6 0 B 374
11 4 2 C 374
12 6 0 D 374
13 6 2 A 374
14 8 1 B 374
15 9 2 C 374
16 7 0 D 374
17 6 1 A 374
18 2 0 B 374
19 8 0 C 374
20 4 2 D 374
21 6 6 A 374
22 3 3 B 374
23 8 1 C 374
24 9 0 D 374
25 8 8 A 374
26 6 3 B 374
27 5 1 C 374
28 9 0 D 374
29 6 5 A 374
30 4 2 B 374
31 2 0 C 374
32 5 2 D 374
33 5 0 A 374
34 4 2 B 374
35 5 0 C 374
36 5 0 D 374
37 6 6 A 374
38 4 3 B 374
39 5 1 C 374
40 5 0 D 374
41 5 5 A 374
42 4 3 B 374
43 3 1 C 374
44 6 0 D 374
45 5 1 A 374
46 2 0 B 374
47 5 1 C 374
48 5 1 D 374
49 4 4 A 374
50 6 1 B 374
51 5 0 C 374
52 5 0 D 374
53 4 4 A 374
54 5 0 B 374
55 7 2 C 374
56 8 0 D 374
57 10 3 A 374
58 4 0 B 374
59 4 0 C 374
60 2 0 D 374
61 6 1 A 374
62 8 2 B 374
63 9 1 C 374
64 8 0 D 374
65 6 1 A 374
66 2 0 B 374
67 6 1 C 374
68 5 1 D 374
69 7 1 A 374
70 7 0 B 374
71 5 1 C 374
72 4 0 D 374
73 6 6 A 374
74 7 3 B 374
75 5 0 C 374
76 8 0 D 374
77 7 3 A 374
78 4 2 B 374
79 4 0 C 374
80 7 0 D 374
81 2 0 A 374
82 7 0 B 374
83 6 0 C 374
84 6 0 D 374
85 6 3 A 374
86 7 4 B 374
87 6 1 C 374
88 5 1 D 374
89 5 3 A 374
90 6 1 B 374
91 9 2 C 374
92 2 0 D 374
93 6 3 A 374
94 7 0 B 374
95 4 1 C 374
96 9 2 D 374
97 2 1 A 374
98 7 2 B 374
99 2 0 C 374
100 2 0 D 374
1 2 2 A 375
2 5 3 B 375
3 5 1 C 375
4 2 1 D 375
5 3 0 A 375
6 9 4 B 375
7 9 1 C 375
8 5 0 D 375
9 3 3 A 375
10 7 1 B 375
11 8 1 C 375
12 5 0 D 375
13 4 0 A 375
14 3 0 B 375
15 6 0 C 375
16 7 0 D 375
17 4 4 A 375
18 4 2 B 375
19 6 1 C 375
20 10 1 D 375
21 3 3 A 375
22 6 2 B 375
23 8 3 C 375
24 3 0 D 375
25 7 7 A 375
26 10 5 B 375
27 2 0 C 375
28 4 2 D 375
29 7 2 A 375
30 7 0 B 375
31 7 1 C 375
32 2 0 D 375
33 5 2 A 375
34 8 1 B 375
35 4 0 C 375
36 6 1 D 375
37 5 5 A 375
38 10 1 B 375
39 7 0 C 375
40 7 1 D 375
41 5 3 A 375
42 10 3 B 375
43 8 0 C 375
44 5 0 D 375
45 4 2 A 375
46 5 0 B 375
47 5 2 C 375
48 2 0 D 375
49 6 6 A 375
50 9 4 B 375
51 5 0 C 375
52 4 0 D 375
53 2 1 A 375
54 4 0 B 375
55 7 1 C 375
56 6 1 D 375
57 4 2 A 375
58 5 1 B 375
59 5 1 C 375
60 6 0 D 375
61 2 2 A 375
62 5 0 B 375
63 3 0 C 375
64 6 0 D 375
65 7 7 A 375
66 9 4 B 375
67 4 0 C 375
68 5 1 D 375
69 2 0 A 375
70 3 0 B 375
71 10 0 C 375
72 5 1 D 375
73 5 5 A 375
74 7 2 B 375
75 7 0 C 375
76 10 2 D 375
77 2 1 A 375
78 5 4 B 375
79 3 0 C 375
80 7 0 D 375
81 6 1 A 375
82 5 2 B 375
83 7 3 C 375
84 6 0 D 375
85 9 1 A 375
86 4 0 B 375
87 5 0 C 375
88 2 0 D 375
89 5 4 A 375
90 8 1 B 375
91 10 0 C 375
92 7 0 D 375
93 9 9 A 375
94 6 2 B 375
95 4 1 C 375
96 4 0 D 375
97 3 3 A 375
98 8 0 B 375
99 4 1 C 375
100 8 0 D 375
1 7 3 A 376
2 6 0 B 376
3 9 5 C 376
4 4 0 D 376
5 6 6 A 376
6 9 4 B 376
7 8 4 C 376
8 9 1 D 376
9 5 5 A 376
10 3 3 B 376
11 3 0 C 376
12 9 1 D 376
13 3 1 A 376
14 9 7 B 376
15 5 0 C 376
16 9 1 D 376
17 5 1 A 376
18 5 0 B 376
19 9 3 C 376
20 8 0 D 376
21 3 3 A 376
22 6 4 B 376
23 5 1 C 376
24 2 0 D 376
25 6 6 A 376
26 3 1 B 376
27 6 2 C 376
28 7 0 D 376
29 9 0 A 376
30 4 1 B 376
31 8 3 C 376
32 4 0 D 376
33 5 5 A 376
34 5 3 B 376
35 8 3 C 376
36 6 0 D 376
37 10 2 A 376
38 10 5 B 376
39 7 1 C 376
40 3 0 D 376
41 2 0 A 376
42 5 4 B 376
43 6 0 C 376
44 6 0 D 376
45 4 3 A 376
46 6 3 B 376
47 8 1 C 376
48 5 0 D 376
49 8 5 A 376
50 4 2 B 376
51 6 0 C 376
52 3 1 D 376
53 4 0 A 376
54 4 2 B 376
55 4 0 C 376
56 6 0 D 376
57 6 6 A 376
58 8 1 B 376
59 5 0 C 376
60 5 0 D 376
61 4 0 A 376
62 10 6 B 376
63 5 1 C 376
64 4 0 D 376
65 9 9 A 376
66 8 1 B 376
67 10 2 C 376
68 8 0 D 376
69 4 0 A 376
70 5 2 B 376
71 9 0 C 376
72 2 1 D 376
73 7 2 A 376
74 7 6 B 376
75 5 0 C 376
76 5 0 D 376
77 4 3 A 376
78 8 4 B 376
79 7 0 C 376
80 7 0 D 376
81 9 2 A 376
82 5 3 B 376
83 6 0 C 376
84 4 0 D 376
85 5 0 A 376
86 3 0 B 376
87 7 0 C 376
88 5 0 D 376
89 7 5 A 376
90 2 0 B 376
91 9 1 C 376
92 3 0 D 376
93 5 5 A 376
94 6 0 B 376
95 4 0 C 376
96 3 0 D 376
97 6 0 A 376
98 4 2 B 376
99 4 1 C 376
100 7 0 D 376
1 5 5 A 377
2 8 4 B 377
3 10 2 C 377
4 4 0 D 377
5 1 1 A 377
6 7 1 B 377
7 2 0 C 377
8 5 1 D 377
9 8 0 A 377
10 4 0 B 377
11 10 6 C 377
12 8 0 D 377
13 7 1 A 377
14 10 7 B 377
15 6 0 C 377
16 3 0 D 377
17 9 0 A 377
18 7 0 B 377
19 10 4 C 377
20 8 0 D 377
21 4 4 A 377
22 5 0 B 377
23 3 2 C 377
24 5 0 D 377
25 3 1 A 377
26 6 4 B 377
27 5 4 C 377
28 4 0 D 377
29 6 2 A 377
30 7 0 B 377
31 4 0 C 377
32 4 0 D 377
33 6 6 A 377
34 2 1 B 377
35 7 2 C 377
36 3 0 D 377
37 5 1 A 377
38 7 5 B 377
39 7 2 C 377
40 8 1 D 377
41 8 3 A 377
42 6 2 B 377
43 5 1 C 377
44 5 0 D 377
45 6 1 A 377
46 8 4 B 377
47 2 1 C 377
48 4 0 D 377
49 3 1 A 377
50 7 0 B 377
51 4 0 C 377
52 5 0 D 377
53 4 0 A 377
54 3 3 B 377
55 7 1 C 377
56 6 0 D 377
57 2 1 A 377
58 5 4 B 377
59 8 0 C 377
60 9 0 D 377
61 3 1 A 377
62 7 1 B 377
63 9 0 C 377
64 6 0 D 377
65 8 8 A 377
66 4 0 B 377
67 6 0 C 377
68 8 2 D 377
69 3 3 A 377
70 6 0 B 377
71 6 4 C 377
72 4 0 D 377
73 4 4 A 377
74 4 0 B 377
75 5 1 C 377
76 6 1 D 377
77 9 8 A 377
78 6 1 B 377
79 6 0 C 377
80 6 0 D 377
81 6 0 A 377
82 6 0 B 377
83 5 0 C 377
84 5 0 D 377
85 9 8 A 377
86 4 3 B 377
87 2 0 C 377
88 7 0 D 377
89 4 1 A 377
90 5 0 B 377
91 2 1 C 377
92 5 0 D 377
93 4 1 A 377
94 6 0 B 377
95 10 3 C 377
96 6 0 D 377
97 2 0 A 377
98 5 1 B 377
99 8 0 C 377
100 7 0 D 377
1 6 5 A 378
2 6 2 B 378
3 8 0 C 378
4 7 0 D 378
5 5 0 A 378
6 3 0 B 378
7 7 2 C 378
8 4 1 D 378
9 5 1 A 378
10 8 4 B 378
11 3 0 C 378
12 6 0 D 378
13 4 4 A 378
14 4 0 B 378
15 6 1 C 378
16 7 2 D 378
17 5 4 A 378
18 5 0 B 378
19 3 2 C 378
20 2 0 D 378
21 3 3 A 378
22 7 1 B 378
23 4 2 C 378
24 8 0 D 378
25 5 0 A 378
26 5 3 B 378
27 6 1 C 378
28 2 0 D 378
29 8 8 A 378
30 8 3 B 378
31 7 1 C 378
32 4 0 D 378
33 3 1 A 378
34 4 2 B 378
35 6 2 C 378
36 7 0 D 378
37 5 0 A 378
38 9 2 B 378
39 3 0 C 378
40 4 1 D 378
41 6 6 A 378
42 9 3 B 378
43 7 0 C 378
44 8 2 D 378
45 6 2 A 378
46 9 2 B 378
47 4 0 C 378
48 2 0 D 378
49 8 8 A 378
50 6 4 B 378
51 4 0 C 378
52 2 0 D 378
53 6 0 A 378
54 6 3 B 378
55 6 2 C 378
56 7 1 D 378
57 2 0 A 378
58 7 3 B 378
59 7 0 C 378
60 6 0 D 378
61 6 5 A 378
62 7 7 B 378
63 5 2 C 378
64 4 0 D 378
65 5 0 A 378
66 6 1 B 378
67 7 3 C 378
68 4 2 D 378
69 4 4 A 378
70 3 2 B 378
71 9 0 C 378
72 5 3 D 378
73 3 3 A 378
74 9 5 B 378
75 4 1 C 378
76 5 0 D 378
77 6 2 A 378
78 2 0 B 378
79 6 1 C 378
80 7 0 D 378
81 7 3 A 378
82 5 1 B 378
83 6 0 C 378
84 3 0 D 378
85 4 1 A 378
86 5 1 B 378
87 10 4 C 378
88 5 0 D 378
89 10 0 A 378
90 8 6 B 378
91 3 0 C 378
92 7 0 D 378
93 3 3 A 378
94 7 1 B 378
95 5 2 C 378
96 10 1 D 378
97 5 1 A 378
98 8 2 B 378
99 4 0 C 378
100 5 0 D 378
1 5 3 A 379
2 2 0 B 379
3 3 1 C 379
4 5 0 D 379
5 5 5 A 379
6 4 0 B 379
7 9 3 C 379
8 8 0 D 379
9 8 1 A 379
10 5 1 B 379
11 4 2 C 379
12 5 0 D 379
13 2 0 A 379
14 6 3 B 379
15 10 0 C 379
16 6 1 D 379
17 6 6 A 379
18 8 0 B 379
19 7 2 C 379
20 3 0 D 379
21 6 6 A 379
22 6 0 B 379
23 5 0 C 379
24 4 0 D 379
25 3 1 A 379
26 5 4 B 379
27 4 1 C 379
28 6 0 D 379
29 9 0 A 379
30 6 0 B 379
31 5 0 C 379
32 9 0 D 379
33 6 0 A 379
34 3 1 B 379
35 4 1 C 379
36 9 2 D 379
37 5 1 A 379
38 1 0 B 379
39 4 0 C 379
40 9 0 D 379
41 4 0 A 379
42 2 2 B 379
43 9 2 C 379
44 4 0 D 379
45 5 2 A 379
46 8 6 B 379
47 6 1 C 379
48 6 0 D 379
49 5 1 A 379
50 2 0 B 379
51 7 1 C 379
52 5 0 D 379
53 9 1 A 379
54 2 0 B 379
55 4 1 C 379
56 2 0 D 379
57 3 3 A 379
58 2 0 B 379
59 7 1 C 379
60 7 0 D 379
61 9 3 A 379
62 4 2 B 379
63 9 1 C 379
64 5 0 D 379
65 5 4 A 379
66 7 1 B 379
67 8 0 C 379
68 6 0 D 379
69 2 0 A 379
70 6 0 B 379
71 7 2 C 379
72 7 0 D 379
73 4 0 A 379
74 5 3 B 379
75 7 1 C 379
76 6 0 D 379
77 4 4 A 379
78 7 3 B 379
79 4 1 C 379
80 4 1 D 379
81 5 0 A 379
82 8 0 B 379
83 3 1 C 379
84 5 0 D 379
85 3 0 A 379
86 3 3 B 379
87 7 3 C 379
88 8 0 D 379
89 4 4 A 379
90 4 2 B 379
91 6 0 C 379
92 4 0 D 379
93 9 2 A 379
94 9 1 B 379
95 8 1 C 379
96 2 0 D 379
97 10 4 A 379
98 6 0 B 379
99 10 0 C 379
100 4 0 D 379
1 7 0 A 380
2 6 4 B 380
3 10 0 C 380
4 6 1 D 380
5 7 5 A 380
6 5 4 B 380
7 7 0 C 380
8 5 0 D 380
9 5 3 A 380
10 5 3 B 380
11 7 4 C 380
12 9 1 D 380
13 4 3 A 380
14 6 3 B 380
15 3 0 C 380
16 10 3 D 380
17 4 4 A 380
18 7 1 B 380
19 4 1 C 380
20 7 3 D 380
21 6 6 A 380
22 2 1 B 380
23 7 0 C 380
24 6 0 D 380
25 6 3 A 380
26 6 4 B 380
27 4 0 C 380
28 4 0 D 380
29 3 0 A 380
30 6 0 B 380
31 9 1 C 380
32 6 0 D 380
33 5 5 A 380
34 4 2 B 380
35 2 0 C 380
36 5 2 D 380
37 6 5 A 380
38 5 4 B 380
39 6 0 C 380
40 10 1 D 380
41 7 1 A 380
42 6 3 B 380
43 7 1 C 380
44 3 0 D 380
45 5 2 A 380
46 4 2 B 380
47 3 0 C 380
48 4 0 D 380
49 7 7 A 380
50 4 0 B 380
51 6 0 C 380
52 7 1 D 380
53 6 0 A 380
54 8 1 B 380
55 5 2 C 380
56 6 1 D 380
57 4 0 A 380
58 4 2 B 380
59 2 0 C 380
60 2 0 D 380
61 6 0 A 380
62 4 2 B 380
63 6 5 C 380
64 5 0 D 380
65 3 0 A 380
66 9 1 B 380
67 5 0 C 380
68 8 1 D 380
69 6 3 A 380
70 3 0 B 380
71 4 0 C 380
72 6 1 D 380
73 6 1 A 380
74 9 2 B 380
75 6 4 C 380
76 3 1 D 380
77 6 0 A 380
78 8 3 B 380
79 9 0 C 380
80 5 0 D 380
81 6 6 A 380
82 6 1 B 380
83 4 0 C 380
84 6 0 D 380
85 10 6 A 380
86 4 1 B 380
87 7 1 C 380
88 3 1 D 380
89 10 1 A 380
90 5 2 B 380
91 10 0 C 380
92 7 0 D 380
93 10 1 A 380
94 4 0 B 380
95 10 2 C 380
96 10 0 D 380
97 6 0 A 380
98 7 3 B 380
99 5 2 C 380
100 4 0 D 380
1 9 4 A 381
2 8 2 B 381
3 7 0 C 381
4 4 0 D 381
5 5 3 A 381
6 6 1 B 381
7 5 1 C 381
8 2 0 D 381
9 8 2 A 381
10 6 4 B 381
11 7 1 C 381
12 3 0 D 381
13 2 2 A 381
14 3 1 B 381
15 6 0 C 381
16 8 3 D 381
17 5 2 A 381
18 5 0 B 381
19 8 0 C 381
20 7 0 D 381
21 6 1 A 381
22 5 4 B 381
23 7 3 C 381
24 6 1 D 381
25 4 4 A 381
26 10 5 B 381
27 8 0 C 381
28 7 0 D 381
29 3 1 A 381
30 10 9 B 381
31 10 6 C 381
32 5 0 D 381
33 8 0 A 381
34 6 3 B 381
35 2 0 C 381
36 6 2 D 381
37 3 3 A 381
38 7 5 B 381
39 5 1 C 381
40 4 0 D 381
41 8 1 A 381
42 8 4 B 381
43 9 0 C 381
44 7 0 D 381
45 2 0 A 381
46 3 0 B 381
47 8 1 C 381
48 3 0 D 381
49 5 1 A 381
50 3 1 B 381
51 4 0 C 381
52 5 1 D 381
53 8 8 A 381
54 2 2 B 381
55 7 1 C 381
56 9 0 D 381
57 8 0 A 381
58 3 2 B 381
59 6 0 C 381
60 8 1 D 381
61 2 1 A 381
62 4 1 B 381
63 2 0 C 381
64 7 0 D 381
65 2 0 A 381
66 5 0 B 381
67 5 0 C 381
68 8 0 D 381
69 4 0 A 381
70 8 3 B 381
71 7 2 C 381
72 4 0 D 381
73 10 10 A 381
74 2 0 B 381
75 4 0 C 381
76 5 0 D 381
77 10 9 A 381
78 5 1 B 381
79 4 1 C 381
80 4 0 D 381
81 10 10 A 381
82 3 2 B 381
83 9 3 C 381
84 8 0 D 381
85 8 4 A 381
86 4 1 B 381
87 6 0 C 381
88 5 0 D 381
89 7 5 A 381
90 7 0 B 381
91 6 0 C 381
92 7 1 D 381
93 2 2 A 381
94 3 1 B 381
95 7 0 C 381
96 10 1 D 381
97 5 0 A 381
98 6 0 B 381
99 4 1 C 381
100 4 0 D 381
1 6 5 A 382
2 6 0 B 382
3 8 3 C 382
4 3 0 D 382
5 3 2 A 382
6 8 6 B 382
7 5 2 C 382
8 2 0 D 382
9 5 5 A 382
10 5 0 B 382
11 3 0 C 382
12 3 0 D 382
13 4 4 A 382
14 5 1 B 382
15 7 1 C 382
16 5 0 D 382
17 2 2 A 382
18 4 0 B 382
19 8 3 C 382
20 5 0 D 382
21 9 9 A 382
22 3 0 B 382
23 6 0 C 382
24 7 0 D 382
25 3 0 A 382
26 2 2 B 382
27 8 1 C 382
28 6 2 D 382
29 4 0 A 382
30 7 1 B 382
31 7 1 C 382
32 8 0 D 382
33 7 7 A 382
34 4 1 B 382
35 8 1 C 382
36 7 0 D 382
37 6 2 A 382
38 5 3 B 382
39 5 1 C 382
40 7 1 D 382
41 5 2 A 382
42 9 5 B 382
43 4 1 C 382
44 4 0 D 382
45 4 3 A 382
46 5 0 B 382
47 4 0 C 382
48 7 1 D 382
49 6 0 A 382
50 5 4 B 382
51 7 0 C 382
52 5 0 D 382
53 2 0 A 382
54 5 0 B 382
55 9 0 C 382
56 10 0 D 382
57 5 4 A 382
58 5 1 B 382
59 7 2 C 382
60 3 0 D 382
61 6 3 A 382
62 10 2 B 382
63 6 0 C 382
64 7 0 D 382
65 4 0 A 382
66 7 3 B 382
67 2 0 C 382
68 7 0 D 382
69 4 1 A 382
70 10 0 B 382
71 8 1 C 382
72 6 1 D 382
73 6 0 A 382
74 6 2 B 382
75 4 0 C 382
76 6 0 D 382
77 10 8 A 382
78 4 2 B 382
79 5 0 C 382
80 4 1 D 382
81 9 3 A 382
82 7 0 B 382
83 6 1 C 382
84 4 0 D 382
85 6 2 A 382
86 6 0 B 382
87 4 0 C 382
88 4 2 D 382
89 5 2 A 382
90 8 3 B 382
91 5 1 C 382
92 9 0 D 382
93 4 0 A 382
94 4 0 B 382
95 7 0 C 382
96 4 0 D 382
97 6 5 A 382
98 7 5 B 382
99 5 0 C 382
100 2 0 D 382
1 4 0 A 383
2 6 2 B 383
3 7 1 C 383
4 5 0 D 383
5 8 6 A 383
6 4 1 B 383
7 5 3 C 383
8 5 0 D 383
9 2 0 A 383
10 7 1 B 383
11 2 1 C 383
12 2 0 D 383
13 3 1 A 383
14 4 2 B 383
